빼앗기,VV,1,0,0,NEG
빼어나,VA,0,0,1,POS
뻔뻔,XR,1,0,0,NEG
뻔하,VA,0,1,0,NEUT
뿐,JX,0,0,0,None
뿐,NNB,0.307692308,0,0,None
뿜어내,VV,0,0,1,POS
사,NNG,1,0,0,NEG
사,VV,0.666666667,0,0.333333333,NEG
사건,NNG,0.75,0,0.25,NEG
사고,NNG,0.875,0.125,0,NEG
사귀,VV,1,0,0,NEG
사극,NNG,1,0,0,NEG
사기,NNG,1,0,0,NEG
사라지,VV,1,0,0,NEG
사람,NNG,0.444444444,0,0.5,POS
사랑,NNG,0.142857143,0.047619048,0.761904762,POS
사로잡,VV,0,0,1,POS
사로잡히,VV,1,0,0,NEG
사망,NNG,0.5,0,0.5,NEG
사물,NNG,0,0,1,POS
사뭇,MAG,0,0,0,None
사상,NNG,0,0,0.75,POS
사색,NNG,0,0,1,POS
사슬,NNG,0,0,1,POS
사실,MAG,0,0,0,None
사실,NNG,0.2,0.2,0.4,POS
사용,NNG,0.333333333,0.333333333,0.333333333,NEG
사원,NNG,1,0,0,NEG
사이,NNG,1,0,0,NEG
사이버,NNG,0,0,1,POS
사정,NNG,0,0,1,POS
사진,NNG,0,0,1,POS
사항,NNG,0,0,1,POS
사회,NNG,0.714285714,0,0.285714286,NEG
삭막,XR,0,0,1,POS
삭제,NNG,1,0,0,NEG
산,NNG,1,0,0,NEG
산,XSN,0,0,1,POS
산뜻,XR,0,0,1,POS
산매,NNG,0,0,1,POS
살,NNG,0.5,0,0.5,NEG
살,VV,0.333333333,0.055555556,0.611111111,POS
살길,NNG,0,0,1,POS
살리,VV,0,0,1,POS
살림,NNG,1,0,0,NEG
살아나,VV,0,0,1,POS
살아남,VV,0,0,1,POS
살아오,VV,0,0,1,POS
살인,NNG,1,0,0,NEG
살짝살짝,MAG,0,1,0,NEUT
살피,VV,0,0,1,POS
삶,NNG,0.111111111,0,0.888888889,POS
삼,VV,0,0,1,POS
삼박자,NNG,0,0,1,POS
삼위일체,NNG,0,0,1,POS
상,NNG,0,0,1,POS
상,NNP,0,0,1,POS
상,XSN,0,0,0.666666667,POS
상담,NNG,0,0,1,POS
상대,NNG,0.666666667,0,0,NEG
상상,NNG,0.333333333,0.333333333,0.333333333,NEG
상상력,NNG,0,0,1,POS
상세,XR,0,0,1,POS
상속,NNG,1,0,0,NEG
상수,NNG,0,0,1,POS
상식,NNG,0,0,1,POS
상실,NNG,0.5,0,0.5,NEG
상실감,NNG,1,0,0,NEG
상의,NNG,0,0,1,POS
상징,NNG,0,0,1,POS
상쾌,XR,0,0,1,POS
상태,NNG,0.75,0,0.25,NEG
상품,NNG,1,0,0,NEG
상황,NNG,1,0,0,NEG
새,MM,0,0,1,POS
새,NNG,0,0.5,0.5,NEUT
새,VV,0.5,0,0.5,NEG
새끼,NNG,1,0,0,NEG
새댁,NNG,0,0,1,POS
새로이,MAG,0,0,1,POS
새롭,VA,0.19047619,0,0.80952381,POS
새바람,NNG,0,0,1,POS
새삼,MAG,0,0,0,None
새색시,NNG,0,0,1,POS
색,NNG,0.5,0,0.5,NEG
색깔,NNG,0,0,1,POS
색다르,VA,0,0,1,POS
생,XPN,0,0,1,POS
생,XSN,1,0,0,NEG
생각,NNG,0.333333333,0.25,0.375,POS
생겨나,VV,0,1,0,NEUT
생기,VV,0.666666667,0,0.333333333,NEG
생동,NNG,0,0,1,POS
생동감,NNG,0,0,1,POS
생명,NNG,0,0,1,POS
생물,NNG,1,0,0,NEG
생산,NNG,0,0,1,POS
생선,NNG,0,1,0,NEUT
생필품,NNG,0,0,1,POS
생활,NNG,0.5,0,0.5,NEG
생활고,NNG,1,0,0,NEG
서,VV,0,0,0.666666667,POS
서두르,VV,1,0,0,NEG
서로,MAG,0.333333333,0,0.666666667,POS
서로,NNG,0.5,0,0.5,NEG
서른,NR,0,0,0,COMP
서명,NNG,0,0,1,POS
서방,NNG,1,0,0,NEG
서비스,NNG,0,0,1,POS
서서히,MAG,0,0,0,None
서슴,VV,1,0,0,NEG
서슴없이,MAG,0,0,1,POS
서예,NNG,0,0,1,POS
서울,NNP,0.5,0.5,0,NEG
서쪽,NNG,0,1,0,NEUT
서툴,VA,1,0,0,NEG
석,NNG,1,0,0,NEG
석가모니,NNP,0,1,0,NEUT
석권,NNG,0,0,1,POS
석연,XR,1,0,0,NEG
섞이,VV,1,0,0,NEG
선,NNG,0,0,1,POS
선,NNP,0,0,1,POS
선구,NNG,0,0,1,POS
선두,NNG,0,0,1,POS
선물,NNG,0,0,1,POS
선보이,VV,0,0,1,POS
선언,NNG,0.333333333,0,0.666666667,POS
선전,NNG,1,0,0,NEG
선정,NNG,0.5,0,0.5,NEG
선진국,NNG,0,0,1,POS
선풍,NNG,0,0,1,POS
선호,NNG,0,0,1,POS
설,NNB,1,0,0,NEG
설계,NNG,1,0,0,NEG
설득,NNG,0.5,0,0.5,NEG
설득력,NNG,0.6,0,0.4,NEG
설레,VV,0,0,1,POS
설명,NNG,0.153846154,0.153846154,0.615384615,POS
섬,NNG,0.5,0,0,COMP
섬기,VV,0,0,1,POS
섬세,XR,0,0,1,POS
성,NNG,0,0,1,POS
성,XSN,0.418604651,0.139534884,0.441860465,POS
성격,NNG,0.5,0,0.5,NEG
성공,NNG,0,0,0.8,POS
성과,NNG,0,0,1,POS
성과물,NNG,0,0,1,POS
성금,NNG,0,0,1,POS
성대,XR,0,0,1,POS
성명,NNG,0.5,0.5,0,NEG
성숙,NNG,0,0,1,POS
성실,NNG,0,0,1,POS
성자,NNG,0,0,1,POS
성장,NNG,0.333333333,0,0.666666667,POS
성지,NNG,0.5,0,0.5,NEG
성찰,NNG,0,0,0,COMP
성취,NNG,0,0,1,POS
성행,NNG,1,0,0,NEG
성향,NNG,0,0.5,0.5,NEUT
성희롱,NNG,1,0,0,NEG
세,MM,1,0,0,NEG
세,NNB,1,0,0,NEG
세계,NNG,0.153846154,0,0.769230769,POS
세기,NNG,0,0,1,POS
세대,NNG,0,0,1,POS
세련미,NNG,0,0,1,POS
세상,NNG,0.75,0,0.25,NEG
세속,NNG,1,0,0,NEG
세습,NNG,1,0,0,NEG
세우,VV,0.333333333,0,0.666666667,POS
센스,NNG,0,0,1,POS
셈,NNB,0,0.166666667,0.333333333,None
셈,NNG,1,0,0,NEG
셰익스피어,NNP,0,0,1,POS
소,EF,0,0,0,None
소감,NNG,0,0,1,POS
소개,NNG,0,0,1,POS
소견,NNG,0,1,0,NEUT
소극적,NNG,1,0,0,NEG
소낙비,NNG,1,0,0,NEG
소녀,NNG,0,0,1,POS
소득,NNG,1,0,0,NEG
소리,NNG,1,0,0,NEG
소문,NNG,0.5,0,0.5,NEG
소변,NNG,1,0,0,NEG
소비자,NNG,0.5,0,0.5,NEG
소설,NNG,0,0,1,POS
소설집,NNG,1,0,0,NEG
소송,NNG,1,0,0,NEG
소수,NNG,1,0,0,NEG
소신,NNG,1,0,0,NEG
소심,XR,1,0,0,NEG
소아마비,NNG,1,0,0,NEG
소외,NNG,0,0,0,COMP
소용,NNG,1,0,0,NEG
소위,MAG,1,0,0,NEG
소일,NNG,0,0,1,POS
소중,XR,0,0,1,POS
소지,NNG,1,0,0,NEG
소홀,NNG,1,0,0,NEG
소홀히,MAG,1,0,0,NEG
소환,NNG,1,0,0,NEG
속,NNG,0.454545455,0.090909091,0.363636364,NEG
속내,NNG,0,0,0.5,COMP
속도,NNG,0,0,1,POS
속도감,NNG,0,0,1,POS
속이,VV,1,0,0,NEG
속임수,NNG,1,0,0,NEG
속하,VV,1,0,0,NEG
손,NNG,0.5,0,0.5,NEG
손꼽히,VV,0,0,1,POS
손님,NNG,0,0,1,POS
손목,NNG,0,0,1,POS
손바닥,NNG,0,1,0,NEUT
손발,NNG,0,1,0,NEUT
손색,NNG,0,0,1,POS
손쉽,VA,0,0,1,POS
손해,NNG,1,0,0,NEG
솔직,XR,0,0,1,POS
솜씨,NNG,0,0,1,POS
송수신,NNG,0,0,1,POS
송편,NNG,0,0,1,POS
수,MM,1,0,0,NEG
수,NNB,0.211382114,0.032520325,0.219512195,None
수놓,VV,0,0,1,POS
수단,NNG,1,0,0,NEG
수려,XR,0,0,1,POS
수미산,NNP,0,0,1,POS
수박,NNG,0,0,1,POS
수배,NNG,1,0,0,NEG
수분,NNG,1,0,0,NEG
수상,NNG,0,0,1,POS
수상작,NNG,0,0,1,POS
수십,NR,0,0,1,POS
수없이,MAG,0,0,0.5,None
수영,NNG,1,0,0,NEG
수요,NNG,0,0,1,POS
수용,NNG,0,0,1,POS
수익,NNG,1,0,0,NEG
수입,NNG,0,0,1,POS
수준,NNG,1,0,0,NEG
수줍,VA,0,0,1,POS
수직,NNG,0,1,0,NEUT
수퍼,NNG,0,0,1,POS
숙맥,NNG,1,0,0,NEG
숙연,XR,0,0,1,POS
순간,NNG,0,0,1,POS
순례자,NNG,1,0,0,NEG
순수,NNG,1,0,0,NEG
순수익,NNG,0,0,1,POS
순진,XR,1,0,0,NEG
숟가락,NNG,1,0,0,NEG
술,NNG,1,0,0,NEG
술술,MAG,0,0,1,POS
숨,VV,0.666666667,0,0.333333333,NEG
숨소리,NNG,0,0,1,POS
숨지,VV,1,0,0,NEG
숫자,NNG,1,0,0,NEG
숭배,NNG,1,0,0,NEG
숱하,VA,1,0,0,NEG
숲,NNG,0.5,0,0.5,NEG
쉬,VV,0,1,0,NEUT
쉽,VA,0.388888889,0,0.555555556,POS
스럽,XSA,0.411764706,0,0.529411765,POS
스스로,MAG,0,0,1,POS
스스로,NNG,0,0,1,POS
스타,NNG,0,0,1,POS
스토리,NNG,0.5,0,0.5,NEG
스펙터클,NNG,0,0,1,POS
슬프,VA,1,0,0,NEG
슬픔,NNG,1,0,0,NEG
습관,NNG,1,0,0,NEG
습기,NNG,0,0,1,POS
습니까,EF,0,0,1,POS
습니다,EF,0.352941176,0,0.588235294,POS
승부,NNG,0,0,1,POS
승진,NNG,1,0,0,NEG
시,EP,0.555555556,0,0.444444444,NEG
시,XSN,0,1,0,NEUT
시각,NNG,0,0.5,0.5,NEUT
시간,NNG,0.75,0,0.25,NEG
시급,XR,1,0,0,NEG
시기,NNG,1,0,0,NEG
시나리오,NNG,0,1,0,NEUT
시달리,VV,1,0,0,NEG
시대,NNG,0.5,0,0.5,NEG
시도,NNG,0,0,1,POS
시련,NNG,1,0,0,NEG
시멘트,NNG,1,0,0,NEG
시사,NNG,0,1,0,NEUT
시선,NNG,0,0,1,POS
시설,NNG,0,0,1,POS
시약,NNG,1,0,0,NEG
시인,NNG,0,1,0,NEUT
시작,NNG,0.25,0,0.75,POS
시장,NNG,0.333333333,0,0.666666667,POS
시절,NNG,0.4,0,0.6,POS
시중,NNG,0,0,1,POS
시집,NNG,0.5,0,0.5,NEG
시치미,NNG,0,1,0,NEUT
시키,XSV,0.555555556,0,0.444444444,NEG
시험,NNG,1,0,0,NEG
식,NNB,0,0,0,None
식,VV,1,0,0,NEG
식물,NNG,0,1,0,NEUT
식민,NNG,1,0,0,NEG
식욕,NNG,0,1,0,NEUT
식탁,NNG,1,0,0,NEG
식품,NNG,1,0,0,NEG
신,NNG,0,0,1,POS
신,XPN,0,0.5,0.5,NEUT
신경,NNG,0,1,0,NEUT
신기,NNG,0,0,1,POS
신기,XR,0,0,1,POS
신동,NNG,0,0,1,POS
신라,NNP,0,0,1,POS
신뢰,NNG,0,0,1,POS
신명,NNG,0,0,1,POS
신문,NNG,0,0,1,POS
신비,NNG,0,0,1,POS
신속히,MAG,0,0,1,POS
신화,NNG,0,0,1,POS
실감,NNG,0,0,1,POS
실로,MAG,1,0,0,NEG
실마리,NNG,0,0,1,POS
실명,NNG,1,0,0,NEG
실상,NNG,1,0,0,NEG
실용,NNG,0,0,1,POS
실정,NNG,0,0,1,POS
실제,NNG,0,0,0,None
실조,NNG,1,0,0,NEG
실천,NNG,0,0,0.666666667,POS
실패자,NNG,1,0,0,NEG
실현,NNG,0.25,0,0.75,POS
싫,VA,1,0,0,NEG
싫어하,VV,1,0,0,NEG
싫증,NNG,1,0,0,NEG
심각,NNG,1,0,0,NEG
심각,XR,1,0,0,NEG
심근,NNG,0,1,0,NEUT
심리,NNG,0.5,0.5,0,NEG
심부전증,NNG,0,1,0,NEUT
심심찮,VA,0,1,0,NEUT
심위,NNG,0,0,1,POS
심장,NNG,0,0.5,0,COMP
심지어,MAG,0,0,0,None
심화,NNG,0.5,0,0.5,NEG
심회,NNG,1,0,0,NEG
십상,NNG,1,0,0,NEG
싶,VX,0.173913043,0.086956522,0.52173913,POS
싸,VA,0,0,1,POS
싸구려,NNG,1,0,0,NEG
싸늘,XR,1,0,0,NEG
싸우,VV,1,0,0,NEG
싸움,NNG,1,0,0,NEG
쌓,VV,0,0,1,POS
써먹,VV,1,0,0,NEG
썩이,VV,1,0,0,NEG
쏟,VV,0,0.333333333,0.666666667,POS
쏟아지,VV,0,0,1,POS
쏠리,VV,0,0,1,POS
쏠쏠,XR,0,0,1,POS
쏴아아,MAG,0,0,1,POS
쑥스럽,VA,0,0,0.5,COMP
쓰,VA,1,0,0,NEG
쓰,VV,0.272727273,0.090909091,0.636363636,POS
쓰러지,VV,0.5,0,0.5,NEG
쓰레기,NNG,1,0,0,NEG
쓸쓸,XR,0.333333333,0,0.333333333,COMP
씁쓸,XR,1,0,0,NEG
씌우,VV,1,0,0,NEG
씨,NNB,0,0,1,POS
씨발,IC,1,0,0,NEG
아,EC,0.366666667,0.044444444,0.533333333,POS
아,IC,1,0,0,NEG
아끼,VV,0,0,1,POS
아내,NNG,1,0,0,NEG
아니,IC,1,0,0,NEG
아니,VCN,0.358974359,0.102564103,0.153846154,None
아도,EC,0.166666667,0.166666667,0,None
아들,NNG,1,0,0,NEG
아라,EC,0,0,1,POS
아랑곳,NNG,0,0,1,POS
아름답,VA,0.3,0,0.7,POS
아마,MAG,0,0,1,POS
아무,MM,1,0,0,NEG
아무,NP,0.5,0,0.5,NEG
아무래도,MAG,0,0,0,None
아무런,MM,0.666666667,0.333333333,0,NEG
아무렇,VA,0,0,1,POS
아버지,NNG,0.5,0,0.5,NEG
아빠,NNG,0,0,1,POS
아사,NNG,1,0,0,NEG
아서,EC,0.428571429,0,0.285714286,NEG
아성,NNG,0,0,1,POS
아쉬움,NNG,1,0,0,NEG
아쉽,VA,1,0,0,NEG
아스팔트,NNG,0,0,1,POS
아시아,NNP,0,0.5,0.5,NEUT
아야,EC,0.037037037,0.018518519,0.148148148,None
아야지,EF,0,0,0,None
아연,MAG,1,0,0,NEG
아예,MAG,0.25,0,0,None
아요,EF,1,0,0,NEG
아울러,MAG,0,0,0,None
아이,NNG,0.375,0,0.625,POS
아이러니,NNG,1,0,0,NEG
아주,MAG,0.25,0,0.75,POS
아직,MAG,0.6,0,0,NEG
아침,NNG,0,0,1,POS
아파트,NNG,1,0,0,NEG
아프,VA,0.8,0.2,0,NEG
아픔,NNG,0.5,0,0.5,NEG
악기,NNG,1,0,0,NEG
악수,NNG,0,0,1,POS
악재,NNG,1,0,0,NEG
악절,NNG,0,0,1,POS
악화,NNG,1,0,0,NEG
안,MAG,0.5625,0.125,0.25,NEG
안,NNG,0.333333333,0.333333333,0.333333333,NEG
안,VV,0.5,0,0.5,NEG
안개,NNG,0,1,0,NEUT
안무가,NNG,0,0,1,POS
안방,NNG,0,0,1,POS
안보,NNG,0,0,1,POS
안스럽,VA,1,0,0,NEG
안전,NNG,0.5,0,0.5,NEG
안절부절못하,VV,0,0,1,POS
안정,NNG,1,0,0,NEG
안타까워하,VV,1,0,0,NEG
안타깝,VA,1,0,0,NEG
앉,VV,0,1,0,NEUT
않,VV,1,0,0,NEG
않,VX,0.556818182,0.022727273,0.352272727,NEG
알,VV,0.363636364,0.090909091,0.454545455,POS
알뜰,NNG,0,0,1,POS
알뜰히,MAG,1,0,0,NEG
알리,VV,0.166666667,0.083333333,0.666666667,POS
알쏭달쏭,MAG,0,1,0,NEUT
알코올,NNG,1,0,0,NEG
앓,VV,0.5,0,0.5,NEG
암흑,NNG,0,0,1,POS
압도,NNG,0.333333333,0.333333333,0.333333333,NEG
압박,NNG,1,0,0,NEG
앗,VV,1,0,0,NEG
았,EP,0.536585366,0.097560976,0.317073171,NEG
았었,EP,1,0,0,NEG
앙상,XR,1,0,0,NEG
앞,NNG,0.5,0.166666667,0.333333333,NEG
앞서,VV,1,0,0,NEG
앞장,NNG,0,0,1,POS
애,NNG,1,0,0,NEG
애꿎,VA,1,0,0,NEG
애끊,VV,0,0,0,COMP
애니메이션,NNG,0,0,1,POS
애닯,VA,0,0,0,COMP
애용,NNG,0,0,1,POS
애정,NNG,0,0,1,POS
애타,VV,0,0,1,POS
애틋,XR,0,0,1,POS
액수,NNG,1,0,0,NEG
앱시다,EF,1,0,0,NEG
앳되,VA,0,0,1,POS
야,EC,0,0,0,None
야,EF,0.5,0.25,0,NEG
야,JX,0,0,0,None
야릇,XR,0,1,0,NEUT
약,NNG,1,0,0,NEG
약간,NNG,0,0,0,COMP
약골,NNG,1,0,0,NEG
약속,NNG,0,0,1,POS
약탈,NNG,1,0,0,NEG
약하,VA,1,0,0,NEG
약혼,NNG,1,0,0,NEG
약화,NNG,0,0,1,POS
양,MM,0,0,1,POS
양보,NNG,1,0,0,NEG
양상,NNG,1,0,0,NEG
양식,NNG,0,0,1,POS
양심,NNG,1,0,0,NEG
양탄자,NNG,0,0,1,POS
얘기,NNG,0.333333333,0,0.666666667,POS
어,EC,1,0,0,NEG
어,EC,0.396694215,0.041322314,0.495867769,POS
어,EF,0.333333333,0.166666667,0,COMP
어깨,NNG,0,0,1,POS
어느,MM,0.4,0,0.2,NEG
어다,EC,1,0,0,NEG
어다가,EC,0,0,0,None
어도,EC,0.25,0,0,None
어둠,NNG,0.333333333,0,0.666666667,POS
어둡,VA,1,0,0,NEG
어디,NP,0.333333333,0,0,COMP
어떠,XR,1,0,0,NEG
어떤,MM,0.375,0,0.25,NEG
어떻,VA,0.333333333,0,0.166666667,None
어떻든,MAG,0,0,0,None
어라,EF,0,0,0.666666667,POS
어려움,NNG,0.5,0,0.5,NEG
어렵,VA,0.761904762,0,0.238095238,NEG
어루만지,VV,0,0,1,POS
어리,VA,1,0,0,NEG
어리,VV,0,0,1,POS
어리광,NNG,1,0,0,NEG
어린이,NNG,0,0.25,0.75,POS
어머니,NNG,0.5,0,0.5,NEG
어서,EC,0.666666667,0.166666667,0.166666667,NEG
어야,EC,0.058823529,0.058823529,0.088235294,None
어야만,EC,0,0,0,COMP
어야지요,EF,0,0,1,POS
어요,EC,0.666666667,0,0,NEG
어요,EF,0.333333333,0,0.5,POS
어우러지,VV,0,0,1,POS
어지럼증,NNG,1,0,0,NEG
어쨌든,MAG,0,0,0,None
어쩌,VV,0.75,0,0,NEG
어찌,MAG,0,0,0,None
어처구니,NNG,1,0,0,NEG
억,NR,1,0,0,NEG
억울,XR,0,0,1,POS
억지,NNG,1,0,0,NEG
언로,NNG,0.5,0,0.5,NEG
언론,NNG,0.5,0,0.5,NEG
언제,MAG,1,0,0,NEG
언젠가,MAG,0,0,1,POS
얻,VV,0.111111111,0,0.888888889,POS
얼,VV,0,0,1,POS
얼굴,NNG,0.333333333,0,0.333333333,COMP
얼마,NNG,0.666666667,0,0.333333333,NEG
얼마나,MAG,0.428571429,0,0.571428571,POS
얼싸안,VV,0,0,1,POS
얼씬거리,VV,1,0,0,NEG
얼핏,MAG,0,0.5,0.5,NEUT
얽매이,VV,0,0,1,POS
엄마,NNG,0.75,0,0,NEG
엄밀히,MAG,0,0,0,None
엄숙,XR,0,0,1,POS
엄연,XR,0,0,1,POS
엄연히,MAG,0,0,0,None
엄청나,VA,0.25,0,0.75,POS
업,VV,0,0,1,POS
업무,NNG,1,0,0,NEG
없,VA,0.59223301,0.048543689,0.203883495,NEG
없,VV,1,0,0,NEG
없이,MAG,0.470588235,0.176470588,0.294117647,NEG
엇나가,VV,1,0,0,NEG
었,EP,0.452380952,0.095238095,0.428571429,NEG
엉뚱,XR,1,0,0,NEG
엉망진창,NNG,1,0,0,NEG
엉터리,NNG,1,0,0,NEG
에,JKB,0.365384615,0.08974359,0.378205128,POS
에게,JKB,0.363636364,0,0.454545455,POS
에너지,NNG,0,0,1,POS
에서,JKB,0.361702128,0.106382979,0.446808511,POS
에서부터,JKB,0,0,0,None
에어로빅,NNG,0,0,1,POS
여,EC,1,0,0,NEG
여,XSN,0,0.333333333,0.666666667,POS
여기,NP,0.5,0,0.5,NEG
여기,VV,0.4,0,0.6,POS
여러,MM,0.5,0,0.5,NEG
여론,NNG,0,0,1,POS
여물,VA,0,0,1,POS
여백,NNG,0,0,1,POS
여부,NNG,1,0,0,NEG
여성,NNG,0.5,0.083333333,0.416666667,NEG
여실히,MAG,0,0,0,None
여울,NNG,0,0,1,POS
여유,NNG,0,0,1,POS
여자,NNG,1,0,0,NEG
여전히,MAG,0,0,0,None
여지,NNG,0.5,0,0,NEG
여지껏,MAG,1,0,0,NEG
여차,XR,0,0,0,None
역량,NNG,0,0,1,POS
역사,NNG,0.333333333,0.166666667,0.5,POS
역설,NNG,1,0,0,NEG
역시,MAG,0,0.333333333,0.333333333,NEUT
역작,NNG,0,0,1,POS
역행,NNG,1,0,0,NEG
연구,NNG,0,0.333333333,0.666666667,POS
연극,NNG,0,0,1,POS
연기,NNG,0,0,1,POS
연기파,NNG,0,0,1,POS
연민,NNG,1,0,0,NEG
연발,NNG,0,0,1,POS
연설,NNG,0,0,0,None
연속,NNG,1,0,0,NEG
연습,NNG,0,0,1,POS
연행,NNG,1,0,0,NEG
열,NNG,0,0,1,POS
열,NR,1,0,0,NEG
열,VV,0.333333333,0,0.666666667,POS
열광,NNG,0,0,1,POS
열기,NNG,0,0,1,POS
열등,NNG,1,0,0,NEG
열리,VV,0,0,1,POS
열망,NNG,0,0,1,POS
열매,NNG,0.5,0,0.5,NEG
열쇠,NNG,0,0,1,POS
열심히,MAG,0,0,1,POS
열연,NNG,0,0,1,POS
열정,NNG,0,0,1,POS
열창,NNG,0,0,1,POS
염하,VV,0,0,1,POS
엿보,VV,0.333333333,0,0.666666667,POS
영감,NNG,0,0,1,POS
영글,VV,0,0,1,POS
영산,NNG,0,0,1,POS
영양,NNG,1,0,0,NEG
영역,NNG,1,0,0,NEG
영욕,NNG,0,0,0,COMP
영원히,MAG,0,0,1,POS
영태,NNP,0,0,1,POS
영향,NNG,0,0,1,POS
영혼,NNG,0.25,0,0.75,POS
영화,NNG,0.2,0.1,0.6,POS
예,NNG,1,0,0,NEG
예방,NNG,0,0,1,POS
예상,NNG,0.5,0,0.5,NEG
예수,NNP,0,1,0,NEUT
예술,NNG,0.166666667,0,0.833333333,POS
예술의전당,NNP,1,0,0,NEG
예술품,NNG,1,0,0,NEG
예전,NNG,0,0,1,POS
예정,NNG,0,0.166666667,0.833333333,POS
예지,NNG,0,0,1,POS
옛,MM,0.333333333,0,0.666666667,POS
옛글,NNG,1,0,0,NEG
오,VV,1,0,0,NEG
오,VV,0,0.5,0.5,NEUT
오,VX,0,0.142857143,0.857142857,POS
오늘날,NNG,0,0,0,COMP
오랜,MM,0.5,0,0.5,NEG
오랫동안,NNG,1,0,0,NEG
오르,VV,1,0,0,NEG
오른,MM,0,0,1,POS
오만,NNG,1,0,0,NEG
오버,NNG,1,0,0,NEG
오빠,NNG,0,0,1,POS
오판,NNG,1,0,0,NEG
오히려,MAG,0.25,0,0.5,POS
옥살이,NNG,0,0,1,POS
온,MM,0.5,0,0.5,NEG
온기,NNG,0,0,1,POS
온통,MAG,1,0,0,NEG
올리,VV,0.333333333,0,0.666666667,POS
옮기,VV,0,0,1,POS
옷,NNG,0,0,1,POS
옹호,NNG,0.5,0,0.5,NEG
와,JC,0,0,1,POS
와,JC,0.25,0.125,0.625,POS
와,JKB,0.333333333,0.222222222,0.222222222,NEG
왁자지껄,MAG,0,0,1,POS
완비,NNG,0,0,1,POS
완전,NNG,0.5,0,0.5,NEG
완전히,MAG,0,0,0.5,None
왕년,NNG,0,0,1,POS
왕성,XR,0,0,1,POS
왕실,NNG,1,0,0,NEG
왕조,NNG,1,0,0,NEG
왜,MAG,1,0,0,NEG
외국,NNG,0.5,0,0.5,NEG
외길,NNG,0,0,1,POS
외로움,NNG,1,0,0,NEG
외롭,VA,0,0,1,POS
외면,NNG,1,0,0,NEG
외제,NNG,0,0,1,POS
요구,NNG,0.5,0.166666667,0.333333333,NEG
요령,NNG,0,0,1,POS
요리,NNG,0,0,1,POS
요원,NNG,0,0,1,POS
요인,NNG,0,0,1,POS
요지경,NNG,1,0,0,NEG
요청,NNG,0,0,1,POS
욕,NNG,1,0,0,NEG
욕망,NNG,0.428571429,0,0.428571429,NEG
욕심,NNG,1,0,0,NEG
욕심내,VV,0,0,1,POS
용,XSN,0,0,1,POS
용서,NNG,1,0,0,NEG
용인,NNG,1,0,0,NEG
용품,NNG,0,0,1,POS
우뚝,MAG,0,0,1,POS
우려,NNG,1,0,0,NEG
우리,NP,0.307692308,0,0.538461538,POS
우리말,NNG,0,0,1,POS
우선,MAG,0,0,0,None
우선,NNG,1,0,0,NEG
우세,NNG,0,0,1,POS
우수,NNG,0,0,1,POS
우수상,NNG,0,0,1,POS
우스꽝스럽,VA,1,0,0,NEG
우연,NNG,1,0,0,NEG
우연히,MAG,0,1,0,NEUT
우와,IC,0,0,1,POS
우울,NNG,1,0,0,NEG
우정,NNG,0,0,1,POS
우주,NNG,0,0,1,POS
우호,NNG,1,0,0,NEG
운동,NNG,0.75,0,0.25,NEG
운보,NNG,0,0,1,POS
운치,NNG,0,0,1,POS
운항,NNG,1,0,0,NEG
울,NP,0,0,1,POS
울,VV,0.5,0,0.25,NEG
울리,VV,0.333333333,0.333333333,0.333333333,NEG
울림,NNG,0,0,1,POS
울부짖,VV,0,0,1,POS
울음,NNG,0,0,1,POS
울컥,MAG,1,0,0,NEG
울트라,NNG,0,0,1,POS
움직임,NNG,0,0,1,POS
움켜쥐,VV,0,1,0,NEUT
웃,VV,0,0,0.5,COMP
웃기,VV,0,0,1,POS
웃음,NNG,0,0,1,POS
웅비,NNG,0,0,1,POS
워낙,MAG,0,0,0,None
원,NNG,0.428571429,0,0.571428571,POS
원래,NNG,0,0,1,POS
원만,XR,0,0,1,POS
원천,NNG,0,0,1,POS
원칙,NNG,0,0,1,POS
원하,VV,0,0,1,POS
원한,NNG,1,0,0,NEG
월,NNB,0,0,1,POS
웬,MM,0,0,0,None
웬만,XR,0,0,1,POS
위,NNG,1,0,0,NEG
위기,NNG,1,0,0,NEG
위기감,NNG,1,0,0,NEG
위대,XR,0,0,1,POS
위력,NNG,0,1,0,NEUT
위반,NNG,1,0,0,NEG
위상,NNG,0,1,0,NEUT
위시,NNG,0,0,0,None
위원,NNG,0,0,1,POS
위주,NNG,1,0,0,NEG
위치,NNG,0,0,1,POS
위통,NNG,0,1,0,NEUT
위하,VV,0,0.093023256,0.651162791,POS
위헌,NNG,1,0,0,NEG
위험,NNG,0.833333333,0.166666667,0,NEG
위협,NNG,1,0,0,NEG
유감,NNG,1,0,0,NEG
유공자,NNG,1,0,0,NEG
유기,NNG,0.5,0,0.5,NEG
유난,NNG,0,0,1,POS
유난히,MAG,0,0,0,None
유달리,MAG,1,0,0,NEG
유독,MAG,0,1,0,NEUT
유동,NNG,0,0,1,POS
유리,NNG,1,0,0,NEG
유머,NNG,0,0,1,POS
유명,NNG,0,0,1,POS
유명,XR,0.2,0,0.8,POS
유민,NNG,0,0,1,POS
유사,NNG,0,0,1,POS
유사,XR,1,0,0,NEG
유수,NNG,0,0,1,POS
유신,NNG,1,0,0,NEG
유연,XR,0,0,1,POS
유일,NNG,0,0,1,POS
유적,NNG,0,0,1,POS
유지,NNG,0.666666667,0,0.333333333,NEG
유치원,NNG,0,0,1,POS
